image_name,class_id,confidence_score,x_min,y_min,x_max,y_max,image_width,image_height
image_272.jpg,102,1.0,145,192,192,199,200,200
image_273.jpg,11,1.0,103,118,151,124,200,200
image_274.jpg,65,1.0,178,96,188,144,200,200
image_275.jpg,15,1.0,197,161,197,173,200,200
image_275.jpg,25,1.0,75,121,110,147,200,200
image_275.jpg,80,1.0,160,173,181,189,200,200
image_276.jpg,77,1.0,28,173,111,184,200,200
image_276.jpg,98,1.0,90,114,181,159,200,200
image_277.jpg,49,1.0,153,12,153,19,200,200
image_277.jpg,84,1.0,169,77,185,186,200,200
image_277.jpg,104,1.0,160,173,174,186,200,200
image_278.jpg,13,1.0,196,174,198,186,200,200
image_279.jpg,83,1.0,45,112,197,161,200,200
image_279.jpg,60,1.0,74,7,160,113,200,200
image_279.jpg,100,1.0,54,33,58,130,200,200
image_280.jpg,106,1.0,10,46,68,158,200,200
image_280.jpg,35,1.0,15,170,83,195,200,200
image_280.jpg,60,1.0,89,56,103,174,200,200
image_281.jpg,93,1.0,146,197,179,197,200,200
image_282.jpg,106,1.0,70,125,141,169,200,200
image_283.jpg,17,1.0,193,13,195,107,200,200
image_283.jpg,62,1.0,87,95,118,101,200,200
image_284.jpg,105,1.0,9,135,181,153,200,200
image_284.jpg,50,1.0,112,40,152,83,200,200
image_284.jpg,53,1.0,130,61,170,194,200,200
image_285.jpg,86,1.0,88,103,97,177,200,200
image_285.jpg,100,1.0,186,113,195,114,200,200
image_286.jpg,96,1.0,175,132,175,164,200,200
image_286.jpg,102,1.0,80,23,190,139,200,200
image_287.jpg,34,1.0,195,158,198,189,200,200
image_287.jpg,63,1.0,0,51,137,142,200,200
image_287.jpg,49,1.0,165,14,195,119,200,200
image_288.jpg,68,1.0,136,76,148,98,200,200
image_289.jpg,96,1.0,136,28,186,132,200,200
image_289.jpg,74,1.0,178,152,192,157,200,200
image_290.jpg,67,1.0,168,184,169,193,200,200
image_290.jpg,27,1.0,128,8,157,9,200,200
image_291.jpg,100,1.0,45,191,163,193,200,200
image_292.jpg,21,1.0,183,62,195,183,200,200
image_293.jpg,106,1.0,111,107,145,158,200,200
image_293.jpg,24,1.0,47,181,170,198,200,200
image_294.jpg,18,1.0,140,14,140,178,200,200
image_294.jpg,79,1.0,91,177,120,177,200,200
image_295.jpg,90,1.0,62,78,82,173,200,200
image_295.jpg,83,1.0,107,134,182,150,200,200
image_296.jpg,11,1.0,157,23,161,183,200,200
image_296.jpg,69,1.0,139,96,198,101,200,200
image_296.jpg,5,1.0,167,42,197,94,200,200
image_297.jpg,92,1.0,166,170,185,175,200,200
image_297.jpg,99,1.0,26,173,168,183,200,200
image_298.jpg,37,1.0,17,148,38,177,200,200
image_298.jpg,53,1.0,38,74,141,148,200,200
image_299.jpg,75,1.0,159,153,171,175,200,200
image_300.jpg,15,1.0,46,165,65,168,200,200
image_300.jpg,97,1.0,17,89,185,199,200,200
image_300.jpg,71,1.0,121,40,127,79,200,200
image_301.jpg,8,1.0,38,44,192,70,200,200
image_301.jpg,34,1.0,100,105,121,144,200,200
image_301.jpg,24,1.0,70,190,197,194,200,200
image_302.jpg,78,1.0,93,87,177,179,200,200
image_302.jpg,10,1.0,91,137,131,160,200,200
image_302.jpg,90,1.0,86,120,110,135,200,200
image_303.jpg,24,1.0,11,60,155,192,200,200
image_304.jpg,88,1.0,141,127,155,188,200,200
image_304.jpg,81,1.0,114,22,179,47,200,200
image_304.jpg,53,1.0,77,38,86,151,200,200
image_305.jpg,33,1.0,43,85,195,88,200,200
image_305.jpg,39,1.0,12,75,163,184,200,200
image_305.jpg,59,1.0,129,80,136,122,200,200
image_306.jpg,92,1.0,71,27,113,105,200,200
image_306.jpg,82,1.0,58,105,174,178,200,200
image_306.jpg,94,1.0,117,76,140,99,200,200
image_307.jpg,106,1.0,178,4,182,69,200,200
image_307.jpg,35,1.0,182,194,192,196,200,200
image_308.jpg,66,1.0,113,117,134,154,200,200
image_308.jpg,58,1.0,82,56,92,129,200,200
image_308.jpg,76,1.0,132,25,164,90,200,200
image_309.jpg,2,1.0,175,2,194,195,200,200
image_310.jpg,31,1.0,172,81,193,106,200,200
image_310.jpg,75,1.0,33,163,115,197,200,200
image_311.jpg,92,1.0,31,45,181,172,200,200
image_311.jpg,77,1.0,106,130,138,142,200,200
image_312.jpg,37,1.0,8,24,184,77,200,200
image_313.jpg,98,1.0,134,197,134,199,200,200
image_314.jpg,59,1.0,115,164,195,198,200,200
image_315.jpg,38,1.0,103,70,173,199,200,200
image_315.jpg,6,1.0,165,86,193,186,200,200
image_316.jpg,54,1.0,10,112,155,155,200,200
image_316.jpg,28,1.0,54,60,165,122,200,200
image_317.jpg,0,1.0,133,45,172,120,200,200
image_318.jpg,54,1.0,59,140,178,174,200,200
image_319.jpg,42,1.0,167,102,171,140,200,200
image_320.jpg,105,1.0,174,132,187,186,200,200
image_321.jpg,89,1.0,62,175,199,195,200,200
image_322.jpg,38,1.0,79,165,145,193,200,200
image_322.jpg,63,1.0,29,55,112,109,200,200
image_322.jpg,17,1.0,134,94,141,103,200,200
image_323.jpg,49,1.0,101,121,138,189,200,200
image_323.jpg,9,1.0,40,194,44,196,200,200
image_324.jpg,20,1.0,108,187,186,193,200,200
image_325.jpg,71,1.0,13,155,53,172,200,200
image_325.jpg,46,1.0,191,102,194,140,200,200
image_326.jpg,106,1.0,72,195,159,197,200,200
image_326.jpg,87,1.0,95,79,141,178,200,200
image_327.jpg,93,1.0,36,183,74,188,200,200
image_328.jpg,28,1.0,140,82,180,149,200,200
image_329.jpg,35,1.0,60,129,145,190,200,200
image_330.jpg,43,1.0,94,118,158,139,200,200
image_330.jpg,104,1.0,71,53,157,159,200,200
image_331.jpg,36,1.0,10,156,138,157,200,200
image_331.jpg,18,1.0,88,105,116,131,200,200
image_332.jpg,87,1.0,111,59,135,91,200,200
image_333.jpg,58,1.0,144,53,150,139,200,200
image_333.jpg,32,1.0,169,131,186,136,200,200
image_334.jpg,75,1.0,72,15,119,22,200,200
image_334.jpg,40,1.0,146,19,146,53,200,200
image_334.jpg,7,1.0,164,17,191,153,200,200
image_335.jpg,85,1.0,147,143,178,171,200,200
image_335.jpg,45,1.0,54,68,156,100,200,200
image_335.jpg,15,1.0,185,97,187,145,200,200
image_336.jpg,106,1.0,137,39,177,42,200,200
image_336.jpg,70,1.0,43,130,180,159,200,200
image_337.jpg,94,1.0,55,88,118,112,200,200
image_338.jpg,73,1.0,74,163,89,174,200,200
image_338.jpg,76,1.0,63,164,184,198,200,200
image_338.jpg,106,1.0,76,43,108,133,200,200
image_339.jpg,104,1.0,9,152,102,176,200,200
image_339.jpg,50,1.0,161,139,187,148,200,200
image_340.jpg,60,1.0,19,43,187,106,200,200
image_340.jpg,55,1.0,69,110,98,121,200,200
image_340.jpg,64,1.0,197,197,197,198,200,200
image_341.jpg,39,1.0,103,98,136,198,200,200
image_342.jpg,7,1.0,49,5,158,146,200,200
image_342.jpg,64,1.0,62,9,118,171,200,200
image_342.jpg,105,1.0,116,150,198,196,200,200
image_343.jpg,55,1.0,158,71,175,118,200,200
image_343.jpg,3,1.0,176,128,197,147,200,200
image_344.jpg,66,1.0,165,6,179,189,200,200
image_345.jpg,55,1.0,162,78,193,158,200,200
image_345.jpg,25,1.0,133,76,189,81,200,200
image_345.jpg,102,1.0,199,35,199,153,200,200
image_346.jpg,42,1.0,114,101,142,133,200,200
image_346.jpg,3,1.0,19,59,44,86,200,200
image_347.jpg,82,1.0,135,19,143,20,200,200
image_347.jpg,68,1.0,47,143,144,160,200,200
image_348.jpg,86,1.0,22,119,155,128,200,200
image_349.jpg,77,1.0,2,87,22,182,200,200
image_349.jpg,92,1.0,33,15,86,127,200,200
image_349.jpg,63,1.0,51,112,191,139,200,200
image_350.jpg,106,1.0,195,96,197,194,200,200
image_350.jpg,31,1.0,28,97,177,99,200,200
image_351.jpg,9,1.0,177,33,183,82,200,200
image_351.jpg,65,1.0,108,157,164,194,200,200
image_352.jpg,70,1.0,113,94,119,134,200,200
image_353.jpg,49,1.0,181,13,191,57,200,200
image_354.jpg,14,1.0,138,51,197,139,200,200
image_354.jpg,7,1.0,156,119,171,187,200,200
image_355.jpg,27,1.0,170,71,172,191,200,200
image_356.jpg,29,1.0,47,23,130,162,200,200
image_356.jpg,12,1.0,90,34,95,173,200,200
image_357.jpg,67,1.0,157,177,166,186,200,200
image_357.jpg,48,1.0,155,148,169,151,200,200
image_357.jpg,46,1.0,53,179,164,184,200,200
image_358.jpg,7,1.0,46,124,98,191,200,200
image_358.jpg,7,1.0,34,47,52,124,200,200
image_359.jpg,71,1.0,61,105,107,105,200,200
image_359.jpg,7,1.0,74,107,81,121,200,200
image_360.jpg,73,1.0,104,158,113,178,200,200
image_361.jpg,10,1.0,182,172,183,196,200,200
image_361.jpg,94,1.0,66,25,72,77,200,200
image_361.jpg,106,1.0,172,9,179,109,200,200
image_362.jpg,39,1.0,146,119,159,120,200,200
image_362.jpg,26,1.0,84,80,151,193,200,200
image_363.jpg,74,1.0,43,190,46,191,200,200
image_363.jpg,66,1.0,104,58,182,72,200,200
image_363.jpg,19,1.0,94,19,104,55,200,200
image_364.jpg,69,1.0,125,73,180,137,200,200
image_364.jpg,6,1.0,0,31,89,62,200,200
image_364.jpg,18,1.0,54,69,186,96,200,200
image_365.jpg,26,1.0,19,161,23,186,200,200
image_365.jpg,69,1.0,89,52,185,198,200,200
image_365.jpg,69,1.0,149,8,187,53,200,200
image_366.jpg,14,1.0,131,34,142,90,200,200
image_366.jpg,67,1.0,152,29,189,166,200,200
image_366.jpg,45,1.0,180,43,195,81,200,200
image_367.jpg,83,1.0,4,148,137,153,200,200
image_367.jpg,14,1.0,122,95,160,173,200,200
image_368.jpg,4,1.0,140,24,175,144,200,200
image_369.jpg,79,1.0,191,52,196,141,200,200
image_369.jpg,106,1.0,68,50,169,160,200,200
image_369.jpg,80,1.0,101,185,181,191,200,200
image_370.jpg,63,1.0,150,73,167,170,200,200
image_370.jpg,12,1.0,163,190,169,198,200,200
image_370.jpg,12,1.0,12,112,101,189,200,200
image_371.jpg,19,1.0,130,95,191,180,200,200
image_371.jpg,20,1.0,191,78,199,143,200,200
image_371.jpg,63,1.0,67,103,113,155,200,200
image_372.jpg,58,1.0,32,95,84,111,200,200
image_373.jpg,104,1.0,98,82,142,118,200,200
image_373.jpg,93,1.0,155,141,192,162,200,200
image_373.jpg,4,1.0,114,170,183,175,200,200
image_374.jpg,22,1.0,38,164,132,198,200,200
image_374.jpg,86,1.0,80,16,181,139,200,200
image_374.jpg,18,1.0,77,36,80,76,200,200
image_375.jpg,44,1.0,84,5,109,148,200,200
image_376.jpg,100,1.0,105,26,141,117,200,200
image_376.jpg,103,1.0,184,183,184,199,200,200
image_377.jpg,95,1.0,52,177,92,197,200,200
image_377.jpg,66,1.0,72,139,172,140,200,200
image_378.jpg,16,1.0,118,95,170,196,200,200
image_379.jpg,45,1.0,151,19,188,55,200,200
image_379.jpg,53,1.0,10,77,131,172,200,200
image_379.jpg,21,1.0,78,5,89,180,200,200
image_380.jpg,39,1.0,182,47,182,62,200,200
image_380.jpg,74,1.0,102,6,152,127,200,200
image_381.jpg,98,1.0,197,106,198,196,200,200
image_381.jpg,12,1.0,16,63,173,150,200,200
image_381.jpg,92,1.0,83,5,173,20,200,200
image_382.jpg,61,1.0,28,61,142,114,200,200
image_382.jpg,78,1.0,176,184,191,193,200,200
image_383.jpg,94,1.0,65,99,187,107,200,200
image_384.jpg,101,1.0,92,49,181,167,200,200
image_385.jpg,26,1.0,165,177,199,187,200,200
image_385.jpg,89,1.0,44,109,149,177,200,200
image_386.jpg,99,1.0,114,164,173,195,200,200
image_387.jpg,102,1.0,91,140,110,191,200,200
image_387.jpg,28,1.0,30,57,72,188,200,200
image_387.jpg,2,1.0,73,10,151,125,200,200
image_388.jpg,23,1.0,12,48,114,96,200,200
image_388.jpg,61,1.0,59,78,84,92,200,200
image_388.jpg,25,1.0,56,193,72,197,200,200
image_389.jpg,75,1.0,40,64,113,78,200,200
image_389.jpg,79,1.0,134,185,147,192,200,200
image_389.jpg,34,1.0,139,5,184,67,200,200
image_390.jpg,12,1.0,60,13,64,167,200,200
image_390.jpg,90,1.0,177,105,197,176,200,200
image_391.jpg,73,1.0,132,153,144,189,200,200
image_391.jpg,97,1.0,140,40,184,52,200,200
image_391.jpg,86,1.0,1,139,126,146,200,200
image_392.jpg,85,1.0,38,116,111,159,200,200
image_393.jpg,67,1.0,57,84,127,122,200,200
image_393.jpg,44,1.0,104,142,198,153,200,200
image_394.jpg,22,1.0,108,186,136,194,200,200
image_395.jpg,2,1.0,71,40,197,94,200,200
image_395.jpg,36,1.0,80,138,84,153,200,200
image_395.jpg,106,1.0,65,106,186,130,200,200
image_396.jpg,50,1.0,157,99,190,124,200,200
image_396.jpg,81,1.0,61,125,193,141,200,200
image_396.jpg,4,1.0,93,176,159,185,200,200
image_397.jpg,104,1.0,18,65,69,190,200,200
image_397.jpg,95,1.0,2,40,118,136,200,200
image_397.jpg,61,1.0,1,82,3,96,200,200
image_398.jpg,106,1.0,167,194,197,194,200,200
image_398.jpg,69,1.0,120,141,183,192,200,200
image_399.jpg,75,1.0,92,169,125,171,200,200
image_399.jpg,100,1.0,185,180,187,187,200,200
image_400.jpg,80,1.0,184,95,189,141,200,200
image_400.jpg,38,1.0,82,197,194,198,200,200
image_401.jpg,23,1.0,86,159,173,192,200,200
image_401.jpg,2,1.0,187,149,197,151,200,200
image_402.jpg,26,1.0,2,182,55,196,200,200
image_403.jpg,61,1.0,86,71,137,84,200,200
image_403.jpg,106,1.0,110,166,186,172,200,200
image_404.jpg,90,1.0,123,18,164,121,200,200
image_404.jpg,33,1.0,132,162,193,189,200,200
image_405.jpg,106,1.0,96,84,170,119,200,200
image_405.jpg,27,1.0,162,0,169,68,200,200
image_405.jpg,19,1.0,193,84,195,125,200,200
image_406.jpg,82,1.0,23,180,179,186,200,200
image_406.jpg,69,1.0,97,40,164,92,200,200
image_406.jpg,7,1.0,27,128,79,184,200,200
image_407.jpg,66,1.0,1,43,123,155,200,200
image_407.jpg,86,1.0,65,165,139,190,200,200
image_408.jpg,50,1.0,146,175,161,191,200,200
image_408.jpg,17,1.0,26,111,178,119,200,200
image_409.jpg,16,1.0,158,70,160,113,200,200
image_410.jpg,92,1.0,157,177,195,184,200,200
image_411.jpg,47,1.0,168,21,169,180,200,200
image_411.jpg,80,1.0,113,26,180,108,200,200
image_411.jpg,57,1.0,9,174,51,180,200,200
image_412.jpg,85,1.0,65,173,111,196,200,200
image_412.jpg,44,1.0,181,46,192,104,200,200
image_412.jpg,72,1.0,149,161,197,179,200,200
image_413.jpg,80,1.0,39,166,53,184,200,200
image_414.jpg,103,1.0,24,74,54,133,200,200
image_414.jpg,104,1.0,169,123,193,150,200,200
image_415.jpg,11,1.0,17,39,159,89,200,200
image_416.jpg,69,1.0,94,135,192,155,200,200
image_417.jpg,46,1.0,145,97,160,102,200,200
image_418.jpg,21,1.0,89,103,126,140,200,200
image_419.jpg,80,1.0,1,166,3,193,200,200
image_419.jpg,62,1.0,17,123,177,189,200,200
image_419.jpg,96,1.0,180,177,199,199,200,200
image_420.jpg,94,1.0,109,84,175,139,200,200
image_420.jpg,73,1.0,147,118,169,125,200,200
image_421.jpg,71,1.0,54,156,103,166,200,200
image_421.jpg,104,1.0,139,2,146,142,200,200
image_422.jpg,69,1.0,39,110,68,182,200,200
image_422.jpg,106,1.0,113,92,123,190,200,200
image_422.jpg,61,1.0,58,142,129,184,200,200
image_423.jpg,29,1.0,186,26,196,37,200,200
image_424.jpg,9,1.0,79,177,127,195,200,200
image_424.jpg,90,1.0,42,192,149,194,200,200
image_425.jpg,13,1.0,156,56,162,155,200,200
image_426.jpg,97,1.0,122,105,183,149,200,200
image_427.jpg,31,1.0,92,1,192,193,200,200
image_428.jpg,41,1.0,165,86,189,165,200,200
image_428.jpg,97,1.0,103,0,126,107,200,200
image_429.jpg,50,1.0,128,42,150,90,200,200
image_429.jpg,100,1.0,140,51,170,118,200,200
image_429.jpg,32,1.0,103,137,130,138,200,200
image_430.jpg,104,1.0,21,46,176,170,200,200
image_430.jpg,25,1.0,59,148,165,165,200,200
image_430.jpg,26,1.0,111,148,154,189,200,200
image_431.jpg,52,1.0,164,34,194,77,200,200
image_432.jpg,31,1.0,43,77,72,83,200,200
image_433.jpg,93,1.0,22,18,107,125,200,200
image_433.jpg,54,1.0,2,56,49,193,200,200
image_433.jpg,47,1.0,0,71,185,153,200,200
image_434.jpg,52,1.0,123,125,134,164,200,200
image_434.jpg,94,1.0,177,70,195,141,200,200
image_435.jpg,25,1.0,41,26,56,110,200,200
image_435.jpg,50,1.0,196,78,196,84,200,200
image_436.jpg,1,1.0,92,145,197,169,200,200
image_437.jpg,106,1.0,168,70,171,86,200,200
image_437.jpg,51,1.0,106,160,107,185,200,200
image_437.jpg,24,1.0,89,101,97,187,200,200
image_438.jpg,14,1.0,82,87,180,156,200,200
image_439.jpg,76,1.0,41,90,89,189,200,200
image_440.jpg,75,1.0,53,125,56,142,200,200
image_441.jpg,80,1.0,149,120,185,121,200,200
image_441.jpg,68,1.0,12,93,95,173,200,200
image_441.jpg,36,1.0,134,186,186,194,200,200
image_442.jpg,90,1.0,15,18,161,146,200,200
image_442.jpg,10,1.0,159,22,179,145,200,200
image_442.jpg,23,1.0,47,11,137,96,200,200
image_443.jpg,46,1.0,11,73,155,152,200,200
image_444.jpg,36,1.0,168,184,170,185,200,200
image_444.jpg,84,1.0,34,159,198,196,200,200
image_444.jpg,38,1.0,96,9,197,109,200,200
image_445.jpg,70,1.0,136,102,153,105,200,200
image_445.jpg,46,1.0,14,105,166,158,200,200
image_445.jpg,35,1.0,153,161,176,175,200,200
image_446.jpg,49,1.0,120,98,149,120,200,200
image_446.jpg,80,1.0,171,146,195,181,200,200
image_446.jpg,23,1.0,96,37,166,148,200,200
image_447.jpg,8,1.0,78,79,171,177,200,200
image_447.jpg,28,1.0,61,71,128,119,200,200
image_447.jpg,105,1.0,197,54,199,78,200,200
image_448.jpg,96,1.0,71,132,181,139,200,200
image_448.jpg,74,1.0,173,89,193,108,200,200
image_448.jpg,61,1.0,151,8,184,94,200,200
image_449.jpg,106,1.0,43,103,164,188,200,200
image_449.jpg,93,1.0,95,12,152,197,200,200
image_450.jpg,87,1.0,157,4,185,4,200,200
image_451.jpg,55,1.0,98,8,105,111,200,200
image_451.jpg,7,1.0,128,162,181,177,200,200
image_451.jpg,70,1.0,86,45,123,176,200,200
image_452.jpg,42,1.0,7,187,141,188,200,200
image_452.jpg,100,1.0,55,164,73,198,200,200
image_452.jpg,5,1.0,20,12,111,173,200,200
image_453.jpg,76,1.0,58,102,81,124,200,200
image_453.jpg,47,1.0,96,35,152,127,200,200
image_454.jpg,71,1.0,96,118,198,136,200,200
image_454.jpg,99,1.0,74,154,165,163,200,200
image_454.jpg,9,1.0,172,144,190,177,200,200
image_455.jpg,54,1.0,74,174,105,190,200,200
image_455.jpg,29,1.0,7,118,8,186,200,200
image_456.jpg,3,1.0,10,146,14,174,200,200
image_457.jpg,29,1.0,31,7,42,113,200,200
image_458.jpg,33,1.0,130,17,189,65,200,200
image_458.jpg,18,1.0,132,150,138,174,200,200
image_459.jpg,68,1.0,40,19,183,113,200,200
image_460.jpg,72,1.0,60,169,177,193,200,200
image_460.jpg,50,1.0,33,75,196,90,200,200
image_460.jpg,55,1.0,87,177,190,185,200,200
image_461.jpg,8,1.0,95,168,197,185,200,200
image_461.jpg,39,1.0,139,157,156,164,200,200
image_461.jpg,34,1.0,188,98,198,117,200,200
image_462.jpg,68,1.0,173,198,197,199,200,200
image_463.jpg,56,1.0,47,163,156,183,200,200
image_463.jpg,29,1.0,188,156,199,195,200,200
image_464.jpg,93,1.0,26,55,101,77,200,200
image_464.jpg,18,1.0,65,80,112,140,200,200
image_465.jpg,24,1.0,95,159,132,198,200,200
image_465.jpg,89,1.0,90,6,142,146,200,200
image_465.jpg,91,1.0,15,122,126,149,200,200
image_466.jpg,5,1.0,50,125,145,199,200,200
image_466.jpg,16,1.0,136,82,181,159,200,200
image_467.jpg,23,1.0,96,93,191,137,200,200
image_467.jpg,10,1.0,18,162,164,182,200,200
image_468.jpg,37,1.0,176,0,187,9,200,200
image_468.jpg,78,1.0,181,122,182,167,200,200
image_468.jpg,91,1.0,161,52,182,193,200,200
image_469.jpg,60,1.0,112,190,166,191,200,200
image_469.jpg,47,1.0,130,99,187,102,200,200
image_470.jpg,95,1.0,41,155,53,170,200,200
image_470.jpg,2,1.0,166,125,190,142,200,200
image_470.jpg,26,1.0,198,140,199,193,200,200
image_471.jpg,8,1.0,197,19,199,193,200,200
image_471.jpg,103,1.0,145,58,186,107,200,200
image_471.jpg,31,1.0,143,102,147,181,200,200
image_472.jpg,30,1.0,134,181,173,198,200,200
image_473.jpg,89,1.0,67,195,120,197,200,200
image_473.jpg,32,1.0,193,177,199,188,200,200
image_474.jpg,47,1.0,110,193,163,198,200,200
image_474.jpg,91,1.0,33,127,135,186,200,200
image_474.jpg,99,1.0,7,8,144,82,200,200
image_475.jpg,36,1.0,96,144,190,146,200,200
image_476.jpg,10,1.0,75,168,184,190,200,200
image_477.jpg,106,1.0,2,36,22,133,200,200
image_477.jpg,49,1.0,193,67,194,129,200,200
image_478.jpg,45,1.0,4,65,65,191,200,200
image_478.jpg,102,1.0,171,18,183,172,200,200
image_479.jpg,55,1.0,155,56,166,175,200,200
image_480.jpg,27,1.0,90,67,102,105,200,200
image_480.jpg,81,1.0,21,133,166,170,200,200
image_481.jpg,34,1.0,70,149,155,165,200,200
image_481.jpg,30,1.0,5,187,87,190,200,200
image_482.jpg,87,1.0,142,66,163,131,200,200
image_482.jpg,54,1.0,181,42,181,172,200,200
image_483.jpg,106,1.0,152,50,156,65,200,200
image_484.jpg,94,1.0,2,27,151,96,200,200
image_485.jpg,21,1.0,147,114,186,133,200,200
image_485.jpg,46,1.0,190,126,192,131,200,200
image_485.jpg,86,1.0,170,169,193,195,200,200
image_486.jpg,28,1.0,4,88,190,109,200,200
image_486.jpg,34,1.0,137,118,169,153,200,200
image_487.jpg,75,1.0,93,186,108,192,200,200
image_487.jpg,30,1.0,69,40,180,64,200,200
image_488.jpg,50,1.0,15,182,92,195,200,200
image_489.jpg,77,1.0,58,98,188,108,200,200
image_490.jpg,104,1.0,106,99,174,118,200,200
image_490.jpg,72,1.0,17,132,68,158,200,200
image_491.jpg,105,1.0,103,97,118,130,200,200
image_491.jpg,8,1.0,175,98,194,104,200,200
image_491.jpg,95,1.0,19,47,51,189,200,200
image_492.jpg,19,1.0,34,65,182,93,200,200
image_492.jpg,58,1.0,136,77,174,128,200,200
image_493.jpg,11,1.0,13,13,138,50,200,200
image_494.jpg,72,1.0,48,91,113,143,200,200
image_494.jpg,9,1.0,182,15,194,186,200,200
image_494.jpg,95,1.0,179,18,186,67,200,200
image_495.jpg,50,1.0,150,175,162,191,200,200
image_495.jpg,78,1.0,132,65,136,66,200,200
image_496.jpg,32,1.0,175,11,188,17,200,200
image_496.jpg,19,1.0,104,19,163,28,200,200
image_497.jpg,56,1.0,23,144,180,160,200,200
image_497.jpg,97,1.0,119,123,160,138,200,200
image_498.jpg,39,1.0,165,141,169,172,200,200
image_498.jpg,66,1.0,46,79,107,141,200,200
image_499.jpg,13,1.0,98,190,158,198,200,200
image_499.jpg,50,1.0,141,167,175,173,200,200
image_499.jpg,106,1.0,144,89,177,175,200,200
image_500.jpg,90,1.0,61,193,140,196,200,200
image_500.jpg,94,1.0,24,143,135,152,200,200
image_500.jpg,105,1.0,0,90,140,168,200,200
image_501.jpg,63,1.0,102,8,122,88,200,200
image_501.jpg,36,1.0,193,169,195,187,200,200
image_501.jpg,37,1.0,192,158,196,177,200,200
image_502.jpg,2,1.0,62,56,111,113,200,200
image_502.jpg,42,1.0,97,54,104,193,200,200
image_502.jpg,68,1.0,131,38,198,60,200,200
image_503.jpg,6,1.0,190,89,191,184,200,200
image_504.jpg,94,1.0,67,40,186,153,200,200
image_505.jpg,88,1.0,31,106,186,149,200,200
image_506.jpg,75,1.0,67,79,126,175,200,200
image_506.jpg,66,1.0,182,146,195,174,200,200
image_507.jpg,5,1.0,80,195,127,198,200,200
image_507.jpg,4,1.0,47,67,153,91,200,200
image_507.jpg,43,1.0,78,109,172,180,200,200
image_508.jpg,8,1.0,12,143,177,168,200,200
image_509.jpg,31,1.0,163,23,166,68,200,200
image_510.jpg,102,1.0,20,26,142,104,200,200
image_510.jpg,68,1.0,12,180,40,197,200,200
image_510.jpg,62,1.0,114,153,130,175,200,200
image_511.jpg,88,1.0,114,46,184,99,200,200
image_511.jpg,16,1.0,86,112,182,193,200,200
image_511.jpg,43,1.0,114,110,186,138,200,200
image_512.jpg,34,1.0,180,35,182,116,200,200
image_513.jpg,31,1.0,142,135,163,146,200,200
image_513.jpg,69,1.0,91,104,190,112,200,200
image_514.jpg,32,1.0,148,64,177,116,200,200
image_514.jpg,3,1.0,196,76,198,105,200,200
image_515.jpg,10,1.0,144,187,175,187,200,200
image_515.jpg,17,1.0,139,117,143,176,200,200
image_515.jpg,54,1.0,6,122,167,137,200,200
image_516.jpg,59,1.0,102,83,197,118,200,200
image_517.jpg,19,1.0,111,151,176,177,200,200
image_517.jpg,54,1.0,133,57,191,123,200,200
image_518.jpg,70,1.0,177,85,195,88,200,200
image_519.jpg,50,1.0,188,95,192,193,200,200
image_519.jpg,84,1.0,96,134,197,173,200,200
image_520.jpg,29,1.0,165,175,198,187,200,200
image_520.jpg,103,1.0,165,26,170,185,200,200
image_521.jpg,31,1.0,50,23,151,56,200,200
image_521.jpg,15,1.0,161,178,194,192,200,200
image_521.jpg,68,1.0,43,140,65,157,200,200
image_522.jpg,31,1.0,61,49,185,93,200,200
image_523.jpg,35,1.0,100,127,184,162,200,200
image_523.jpg,19,1.0,19,32,124,89,200,200
image_524.jpg,94,1.0,100,80,113,134,200,200
image_524.jpg,88,1.0,6,8,191,57,200,200
image_524.jpg,39,1.0,102,98,130,121,200,200
image_525.jpg,104,1.0,52,57,104,164,200,200
image_525.jpg,5,1.0,51,22,62,160,200,200
image_526.jpg,4,1.0,97,42,165,64,200,200
image_526.jpg,100,1.0,58,91,152,167,200,200
image_526.jpg,25,1.0,8,193,101,197,200,200
image_527.jpg,90,1.0,161,40,174,73,200,200
image_527.jpg,6,1.0,47,83,135,141,200,200
image_527.jpg,59,1.0,172,97,191,118,200,200
image_528.jpg,51,1.0,197,22,198,123,200,200
image_528.jpg,60,1.0,12,30,135,179,200,200
image_528.jpg,41,1.0,177,72,191,101,200,200
image_529.jpg,55,1.0,135,101,184,143,200,200
image_529.jpg,58,1.0,134,69,185,127,200,200
image_529.jpg,79,1.0,59,170,97,176,200,200
image_530.jpg,11,1.0,52,21,61,42,200,200
image_531.jpg,45,1.0,54,66,108,193,200,200
image_532.jpg,88,1.0,82,51,92,87,200,200
image_533.jpg,76,1.0,138,71,169,125,200,200
image_534.jpg,40,1.0,95,24,141,41,200,200
image_534.jpg,38,1.0,6,56,84,197,200,200
image_535.jpg,96,1.0,16,123,55,139,200,200
image_535.jpg,80,1.0,178,188,181,195,200,200
image_535.jpg,106,1.0,155,18,189,42,200,200
image_536.jpg,2,1.0,99,6,182,139,200,200
image_537.jpg,73,1.0,32,144,151,177,200,200
image_537.jpg,80,1.0,9,187,43,189,200,200
image_538.jpg,33,1.0,1,167,153,195,200,200
image_538.jpg,79,1.0,123,80,181,128,200,200
image_539.jpg,61,1.0,128,76,199,108,200,200
image_539.jpg,105,1.0,142,148,167,179,200,200
image_540.jpg,3,1.0,111,123,142,132,200,200
image_540.jpg,38,1.0,166,15,188,64,200,200
image_541.jpg,85,1.0,138,190,144,194,200,200
